resume_id,job_id,overlap_ratio,label
r_209,AI00265,0.25,0
r_89,AI14997,0.25,0
r_575,AI07463,0.25,0
r_200,AI14495,0.2,0
r_209,AI03155,0.2,0
r_673,AI14991,0.25,0
r_561,AI01763,0.2,0
r_632,AI13157,0.25,0
r_111,AI01479,0.2,0
r_673,AI11151,0.25,0
r_632,AI10714,0.25,0
r_451,AI04247,0.25,0
r_451,AI05807,0.2,0
r_561,AI02359,0.2,0
r_200,AI06200,0.2,0
r_994,AI06832,0.5,1
r_132,AI01173,0.25,0
r_2895,AI13736,0.5,1
r_503,AI13935,0.2,0
r_1231,AI10551,0.5,1
r_709,AI08429,0.5,1
r_2509,AI07910,0.5,1
r_539,AI00156,0.5,1
r_160,AI05361,0.2,0
r_187,AI07463,0.25,0
r_562,AI05578,0.2,0
r_599,AI02057,0.25,0
r_134,AI09574,0.25,0
r_89,AI14282,0.25,0
r_346,AI11365,0.2,0
r_539,AI04578,0.2,0
r_93,AI01818,0.2,0
r_503,AI13531,0.25,0
r_375,AI08889,0.2,0
r_12,AI06008,0.2,0
r_160,AI12288,0.2,0
r_594,AI03637,0.2,0
r_200,AI08515,0.25,0
r_594,AI10846,0.25,0
r_451,AI02620,0.25,0
r_406,AI14116,0.2,0
r_160,AI03544,0.25,0
r_503,AI08099,0.25,0
r_562,AI00447,0.2,0
r_2063,AI07910,0.5,1
r_12,AI02321,0.2,0
r_562,AI01026,0.2,0
r_187,AI10397,0.2,0
r_2603,AI09066,0.5,1
r_562,AI11190,0.25,0
r_575,AI05365,0.25,0
r_224,AI07587,0.2,0
r_656,AI10173,0.2,0
r_673,AI10432,0.2,0
r_93,AI10371,0.25,0
r_575,AI09202,0.25,0
r_209,AI04238,0.25,0
r_503,AI09435,0.25,0
r_632,AI11784,0.25,0
r_209,AI07410,0.2,0
r_160,AI06258,0.25,0
r_599,AI07473,0.25,0
r_588,AI02590,0.25,0
r_2895,AI08429,0.5,1
r_575,AI01026,0.2,0
r_134,AI03707,0.2,0
r_93,AI14528,0.2,0
r_575,AI04122,0.2,0
r_632,AI14686,0.2,0
r_134,AI09442,0.25,0
r_209,AI12973,0.25,0
r_503,AI13670,0.25,0
r_89,AI05986,0.25,0
r_111,AI14101,0.25,0
r_224,AI03077,0.25,0
r_588,AI00519,0.25,0
r_132,AI10342,0.2,0
r_406,AI09138,0.2,0
r_656,AI08282,0.2,0
r_632,AI09382,0.25,0
r_539,AI09442,0.25,0
r_632,AI00327,0.25,0
r_134,AI03637,0.2,0
r_561,AI09943,0.2,0
r_58,AI08237,0.5,1
r_187,AI05192,0.2,0
r_575,AI05660,0.25,0
r_632,AI09009,0.25,0
r_187,AI12927,0.25,0
r_588,AI09342,0.5,1
r_656,AI06514,0.25,0
r_539,AI05469,0.25,0
r_375,AI08080,0.25,0
r_562,AI11315,0.2,0
r_575,AI14589,0.2,0
r_566,AI01778,0.2,0
r_111,AI03950,0.25,0
r_346,AI13531,0.25,0
r_451,AI04997,0.2,0
r_209,AI02947,0.25,0
r_2509,AI01770,0.5,1
r_599,AI12155,0.25,0
r_632,AI06869,0.25,0
r_632,AI02233,0.2,0
r_539,AI09342,0.5,1
r_89,AI08427,0.2,0
r_599,AI07851,0.2,0
r_656,AI14997,0.25,0
r_58,AI09619,0.2,0
r_562,AI09869,0.2,0
r_2299,AI11490,0.5,1
r_588,AI07773,0.25,0
r_224,AI02026,0.2,0
r_1551,AI00045,0.5,1
r_160,AI00437,0.25,0
r_594,AI08392,0.25,0
r_134,AI13950,0.2,0
r_588,AI11760,0.25,0
r_539,AI13985,0.25,0
r_93,AI05332,0.2,0
r_451,AI08458,0.25,0
r_224,AI02749,0.25,0
r_111,AI12363,0.25,0
r_451,AI03770,0.25,0
r_160,AI10316,0.2,0
r_93,AI06811,0.2,0
r_575,AI12990,0.2,0
r_187,AI11793,0.2,0
r_588,AI11484,0.25,0
r_566,AI02051,0.25,0
r_539,AI04786,0.25,0
r_134,AI10702,0.2,0
r_132,AI12783,0.25,0
r_89,AI13845,0.2,0
r_174,AI03295,0.2,0
r_588,AI03803,0.25,0
r_160,AI00793,0.25,0
r_200,AI11918,0.25,0
r_588,AI06090,0.2,0
r_562,AI04550,0.25,0
r_58,AI14500,0.25,0
r_346,AI11212,0.5,1
r_599,AI07815,0.25,0
r_187,AI14600,0.25,0
r_599,AI14441,0.25,0
r_89,AI02577,0.25,0
r_503,AI06874,0.25,0
r_599,AI06107,0.25,0
r_594,AI06169,0.2,0
r_187,AI06407,0.2,0
r_174,AI04688,0.2,0
r_599,AI09014,0.25,0
r_575,AI05338,0.25,0
r_632,AI01988,0.2,0
r_1426,AI02466,0.5,1
r_599,AI14775,0.25,0
r_562,AI06296,0.5,1
r_656,AI11233,0.25,0
r_562,AI00770,0.25,0
r_656,AI10767,0.2,0
r_111,AI02833,0.25,0
r_187,AI13512,0.25,0
r_2927,AI11970,0.5,1
r_174,AI04506,0.2,0
r_111,AI07150,0.2,0
r_134,AI10004,0.25,0
r_93,AI06515,0.25,0
r_503,AI11439,0.25,0
r_111,AI14287,0.2,0
r_200,AI07773,0.25,0
r_673,AI09752,0.2,0
r_2088,AI11725,0.5,1
r_599,AI03803,0.25,0
r_160,AI13935,0.2,0
r_346,AI13495,0.25,0
r_566,AI09674,0.25,0
r_160,AI02510,0.25,0
r_132,AI08233,0.2,0
r_209,AI04393,0.25,0
r_209,AI07593,0.2,0
r_503,AI06832,0.5,1
r_89,AI06350,0.25,0
r_561,AI14756,0.25,0
r_562,AI08013,0.2,0
r_539,AI05590,0.2,0
r_632,AI14426,0.25,0
r_2136,AI05884,0.5,1
r_12,AI06169,0.2,0
r_12,AI14002,0.25,0
r_209,AI02558,0.2,0
r_58,AI14585,0.25,0
r_588,AI11875,0.2,0
r_375,AI01488,0.2,0
r_561,AI05062,0.25,0
r_575,AI07638,0.25,0
r_58,AI03169,0.25,0
r_561,AI07150,0.2,0
r_673,AI05268,0.25,0
r_12,AI01085,0.2,0
r_656,AI09408,0.2,0
r_656,AI09627,0.25,0
r_12,AI00729,0.2,0
r_174,AI08819,0.2,0
r_58,AI00816,0.25,0
r_562,AI08690,0.2,0
r_111,AI07606,0.2,0
r_111,AI04128,0.2,0
r_599,AI07625,0.25,0
r_656,AI06825,0.5,1
r_200,AI11315,0.2,0
r_406,AI05301,0.5,1
r_93,AI01777,0.2,0
r_566,AI02782,0.25,0
r_756,AI05568,0.5,1
r_594,AI10080,0.2,0
r_2869,AI06296,0.5,1
r_673,AI00788,0.25,0
r_111,AI12766,0.2,0
r_1724,AI09066,0.5,1
r_209,AI07607,0.2,0
r_1197,AI11490,0.5,1
r_224,AI05052,0.2,0
r_200,AI07838,0.25,0
r_1154,AI05301,0.5,1
r_134,AI08831,0.25,0
r_561,AI09089,0.25,0
r_656,AI06580,0.2,0
r_58,AI13318,0.25,0
r_451,AI01873,0.25,0
r_594,AI12571,0.25,0
r_594,AI13808,0.5,1
r_406,AI02430,0.25,0
r_187,AI09267,0.25,0
r_132,AI11647,0.25,0
r_632,AI12212,0.2,0
r_566,AI07578,0.2,0
r_566,AI14746,0.25,0
r_375,AI14453,0.2,0
r_160,AI09869,0.2,0
r_12,AI09383,0.25,0
r_224,AI01249,0.25,0
r_632,AI01471,0.2,0
r_451,AI07498,0.25,0
r_12,AI07049,0.25,0
r_209,AI11105,0.5,1
r_187,AI11471,0.2,0
r_209,AI12043,0.2,0
r_2195,AI13736,0.5,1
r_174,AI06091,0.25,0
r_406,AI06877,0.2,0
r_673,AI04126,0.2,0
r_656,AI14792,0.2,0
r_575,AI09869,0.2,0
r_224,AI00341,0.25,0
r_673,AI08436,0.2,0
r_632,AI02654,0.25,0
r_174,AI07939,0.2,0
r_575,AI13713,0.25,0
r_1426,AI11748,0.5,1
r_375,AI04771,0.2,0
r_160,AI11285,0.25,0
r_451,AI05301,0.5,1
r_375,AI08916,0.25,0
r_134,AI04185,0.25,0
r_200,AI11950,0.2,0
r_2848,AI09342,0.5,1
r_539,AI11471,0.2,0
r_594,AI09496,0.25,0
r_406,AI09095,0.25,0
r_375,AI13214,0.25,0
r_89,AI06627,0.5,1
r_539,AI11326,0.2,0
r_200,AI00243,0.25,0
r_561,AI05160,0.25,0
r_2155,AI11781,0.5,1
r_451,AI04931,0.2,0
r_209,AI09838,0.25,0
r_111,AI01565,0.25,0
r_200,AI00044,0.25,0
r_656,AI07463,0.25,0
r_160,AI14495,0.2,0
r_566,AI04175,0.2,0
r_566,AI06050,0.2,0
r_451,AI10958,0.2,0
r_375,AI07161,0.25,0
r_58,AI12964,0.25,0
r_594,AI08148,0.2,0
r_539,AI01643,0.2,0
r_93,AI07753,0.2,0
r_2063,AI09843,0.5,1
r_539,AI11422,0.25,0
r_406,AI13903,0.25,0
r_58,AI11365,0.2,0
r_566,AI06514,0.25,0
r_656,AI12596,0.25,0
r_632,AI11212,0.5,1
r_594,AI10897,0.2,0
r_539,AI07604,0.25,0
r_2504,AI02466,0.5,1
r_503,AI12760,0.5,1
r_1741,AI11212,0.5,1
r_2724,AI13447,0.5,1
r_588,AI09777,0.25,0
r_406,AI06555,0.2,0
r_561,AI10820,0.25,0
r_561,AI09969,0.25,0
r_93,AI14686,0.2,0
r_632,AI00373,0.2,0
r_594,AI12192,0.25,0
r_632,AI12532,0.2,0
r_406,AI02051,0.25,0
r_134,AI09658,0.2,0
r_89,AI00747,0.2,0
r_58,AI07592,0.25,0
r_673,AI05937,0.25,0
r_174,AI10568,0.25,0
r_134,AI07827,0.25,0
r_224,AI03637,0.2,0
r_575,AI14026,0.2,0
r_12,AI00156,0.5,1
r_3011,AI09066,0.5,1
r_134,AI03809,0.2,0
r_58,AI12112,0.2,0
r_93,AI05799,0.25,0
r_93,AI05433,0.2,0
r_406,AI06911,0.25,0
r_632,AI09955,0.2,0
r_599,AI11904,0.25,0
r_594,AI08529,0.25,0
r_588,AI07220,0.25,0
r_406,AI12745,0.25,0
r_2504,AI11122,0.5,1
r_588,AI06069,0.2,0
r_160,AI14535,0.25,0
r_756,AI05183,0.5,1
r_160,AI09394,0.2,0
r_346,AI07685,0.25,0
r_561,AI05566,0.2,0
r_89,AI06676,0.25,0
r_160,AI00167,0.25,0
r_2284,AI08383,0.5,1
r_346,AI08282,0.2,0
r_1955,AI01653,0.5,1
r_599,AI06136,0.25,0
r_134,AI06058,0.2,0
r_562,AI02339,0.2,0
r_562,AI04128,0.2,0
r_451,AI05148,0.2,0
r_160,AI09058,0.25,0
r_599,AI06692,0.2,0
r_599,AI08533,0.2,0
r_346,AI06995,0.25,0
r_2869,AI07230,0.5,1
r_174,AI08617,0.25,0
r_132,AI00365,0.2,0
r_656,AI11329,0.25,0
r_2235,AI14362,0.5,1
r_599,AI08339,0.25,0
r_58,AI14441,0.25,0
r_209,AI11625,0.2,0
r_594,AI12333,0.25,0
r_89,AI03413,0.25,0
r_588,AI14333,0.2,0
r_1811,AI02466,0.5,1
r_187,AI13885,0.2,0
r_451,AI00172,0.2,0
r_224,AI14192,0.2,0
r_1426,AI10238,0.5,1
r_224,AI10179,0.2,0
r_632,AI14987,0.25,0
r_200,AI11748,0.5,1
r_561,AI08013,0.2,0
r_406,AI11507,0.25,0
r_174,AI05694,0.25,0
r_93,AI14140,0.25,0
r_346,AI13643,0.2,0
r_134,AI06806,0.2,0
r_599,AI14768,0.25,0
r_561,AI09382,0.25,0
r_561,AI04776,0.25,0
r_503,AI12783,0.25,0
r_588,AI09717,0.2,0
r_588,AI07810,0.25,0
r_566,AI01491,0.25,0
r_187,AI00974,0.25,0
r_594,AI12562,0.25,0
r_503,AI09233,0.25,0
r_58,AI14140,0.25,0
r_132,AI03411,0.25,0
r_187,AI08383,0.5,1
r_594,AI01315,0.2,0
r_89,AI03780,0.25,0
r_566,AI02299,0.25,0
r_224,AI04185,0.25,0
r_93,AI05534,0.25,0
r_174,AI14726,0.25,0
r_134,AI07549,0.25,0
r_599,AI08831,0.25,0
r_566,AI11207,0.25,0
r_174,AI06232,0.2,0
r_632,AI05866,0.25,0
r_656,AI11490,0.5,1
r_1531,AI07018,0.5,1
r_996,AI09066,0.5,1
r_160,AI00045,0.5,1
r_346,AI08237,0.5,1
r_160,AI00913,0.25,0
r_89,AI08414,0.25,0
r_160,AI14911,0.2,0
r_594,AI01069,0.2,0
r_1551,AI10238,0.5,1
r_58,AI12715,0.25,0
r_503,AI03236,0.2,0
r_1253,AI09434,0.5,1
r_575,AI12184,0.2,0
r_111,AI08099,0.25,0
r_632,AI06709,0.2,0
r_599,AI14658,0.25,0
r_561,AI02572,0.2,0
r_561,AI13399,0.25,0
r_209,AI14781,0.5,1
r_632,AI11270,0.2,0
r_174,AI06591,0.2,0
r_209,AI10829,0.25,0
r_134,AI01893,0.2,0
r_89,AI01467,0.2,0
r_375,AI01930,0.25,0
r_134,AI04159,0.2,0
r_539,AI14471,0.2,0
r_134,AI06018,0.25,0
r_575,AI01358,0.25,0
r_2602,AI00436,0.5,1
r_200,AI02430,0.25,0
r_93,AI08864,0.25,0
r_806,AI00886,0.5,1
r_209,AI11921,0.25,0
r_503,AI08804,0.25,0
r_111,AI09527,0.25,0
r_632,AI12424,0.2,0
r_594,AI02444,0.25,0
r_406,AI08193,0.25,0
r_575,AI03795,0.25,0
r_224,AI09057,0.25,0
r_2489,AI05568,0.5,1
r_632,AI11358,0.25,0
r_187,AI04798,0.25,0
r_209,AI09253,0.2,0
r_224,AI03226,0.2,0
r_93,AI04270,0.2,0
r_132,AI09955,0.2,0
r_58,AI01162,0.2,0
r_89,AI09960,0.2,0
r_93,AI14086,0.2,0
r_406,AI03762,0.25,0
r_594,AI02574,0.2,0
r_599,AI00288,0.2,0
r_599,AI05433,0.2,0
r_224,AI00499,0.25,0
r_209,AI11713,0.25,0
r_209,AI12833,0.25,0
r_160,AI04622,0.2,0
r_632,AI05192,0.2,0
r_406,AI02856,0.2,0
r_562,AI11328,0.2,0
r_93,AI00692,0.2,0
r_562,AI12182,0.2,0
r_160,AI01969,0.2,0
r_656,AI01517,0.2,0
r_200,AI11072,0.25,0
r_561,AI07606,0.2,0
r_200,AI12875,0.25,0
r_111,AI12386,0.25,0
r_566,AI08179,0.25,0
r_503,AI13495,0.25,0
r_503,AI02466,0.5,1
r_209,AI04177,0.2,0
r_89,AI09827,0.2,0
r_224,AI08653,0.25,0
r_93,AI07731,0.25,0
r_575,AI03749,0.25,0
r_561,AI03641,0.2,0
r_2504,AI11959,0.5,1
r_134,AI07260,0.25,0
r_346,AI07907,0.2,0
r_632,AI01564,0.25,0
r_599,AI12234,0.25,0
r_632,AI09066,0.5,1
r_561,AI05831,0.25,0
r_656,AI08531,0.2,0
r_375,AI08018,0.2,0
r_346,AI11351,0.25,0
r_111,AI08148,0.2,0
r_566,AI06825,0.5,1
r_111,AI14086,0.2,0
r_224,AI03413,0.25,0
r_346,AI00725,0.2,0
r_406,AI14648,0.2,0
r_588,AI14961,0.2,0
r_2195,AI09066,0.5,1
r_673,AI01861,0.2,0
r_200,AI00045,0.5,1
r_594,AI00603,0.25,0
r_588,AI01709,0.2,0
r_132,AI09372,0.2,0
r_1058,AI09286,0.5,1
r_1817,AI09637,0.5,1
r_224,AI01451,0.25,0
r_174,AI02337,0.25,0
r_561,AI09436,0.2,0
r_132,AI01716,0.25,0
r_632,AI07949,0.25,0
r_562,AI00974,0.25,0
r_12,AI04471,0.2,0
r_58,AI11522,0.25,0
r_12,AI14993,0.25,0
r_160,AI10826,0.2,0
r_588,AI00866,0.2,0
r_174,AI08211,0.2,0
r_58,AI02067,0.2,0
r_562,AI10238,0.5,1
r_594,AI09475,0.2,0
r_632,AI13679,0.2,0
r_2504,AI12760,0.5,1
r_200,AI04262,0.2,0
r_539,AI11843,0.25,0
r_89,AI04585,0.2,0
r_174,AI05816,0.25,0
r_111,AI10024,0.25,0
r_406,AI09476,0.25,0
r_187,AI05988,0.2,0
r_562,AI14768,0.25,0
r_561,AI00365,0.2,0
r_562,AI11721,0.2,0
r_539,AI07414,0.25,0
r_566,AI07745,0.25,0
r_561,AI08916,0.25,0
r_575,AI07327,0.2,0
r_566,AI09994,0.25,0
r_656,AI14167,0.2,0
r_58,AI06314,0.2,0
r_134,AI06298,0.25,0
r_673,AI12636,0.2,0
r_656,AI06449,0.25,0
r_12,AI13257,0.25,0
r_200,AI03759,0.2,0
r_406,AI10820,0.25,0
r_1702,AI09843,0.5,1
r_346,AI02958,0.25,0
r_599,AI05531,0.25,0
r_599,AI14169,0.25,0
r_599,AI05660,0.25,0
r_12,AI06989,0.2,0
r_12,AI14482,0.25,0
r_2724,AI03574,0.5,1
r_209,AI08904,0.2,0
r_656,AI11190,0.25,0
r_656,AI02988,0.25,0
r_594,AI00117,0.2,0
r_566,AI14063,0.5,1
r_93,AI09604,0.2,0
r_673,AI13795,0.25,0
r_346,AI14911,0.2,0
r_503,AI14666,0.25,0
r_561,AI08237,0.5,1
r_632,AI02114,0.2,0
r_111,AI09603,0.25,0
r_594,AI14176,0.25,0
r_406,AI11368,0.2,0
r_594,AI01238,0.25,0
r_89,AI14793,0.25,0
r_1417,AI01360,0.5,1
r_224,AI03261,0.25,0
r_2716,AI14320,0.5,1
r_561,AI03151,0.25,0
r_599,AI06461,0.2,0
r_346,AI14793,0.25,0
r_187,AI13165,0.2,0
r_174,AI04335,0.25,0
r_1426,AI00045,0.5,1
r_58,AI11644,0.25,0
r_503,AI01713,0.2,0
r_160,AI12366,0.2,0
r_503,AI07606,0.2,0
r_599,AI06729,0.25,0
r_594,AI08434,0.2,0
r_566,AI08984,0.2,0
r_89,AI05106,0.5,1
r_209,AI03003,0.25,0
r_588,AI07473,0.25,0
r_58,AI04771,0.2,0
r_599,AI04971,0.2,0
r_406,AI00990,0.25,0
r_132,AI00817,0.25,0
r_224,AI01368,0.2,0
r_132,AI11943,0.2,0
r_575,AI11748,0.5,1
r_3011,AI07230,0.5,1
r_594,AI09098,0.2,0
r_134,AI12772,0.2,0
r_599,AI08182,0.25,0
r_503,AI02350,0.25,0
r_656,AI03610,0.2,0
r_132,AI10020,0.25,0
r_539,AI13854,0.25,0
r_561,AI13606,0.25,0
r_566,AI10023,0.2,0
r_1702,AI00436,0.5,1
r_2716,AI06694,0.5,1
r_111,AI04896,0.5,1
r_93,AI01283,0.2,0
r_58,AI08966,0.25,0
r_132,AI05866,0.25,0
r_1640,AI11959,0.5,1
r_160,AI01790,0.2,0
r_187,AI05933,0.25,0
r_503,AI10015,0.25,0
r_160,AI05865,0.25,0
r_1154,AI04200,0.5,1
r_561,AI05423,0.2,0
r_134,AI13042,0.25,0
r_451,AI05831,0.25,0
r_1702,AI12950,0.5,1
r_406,AI00166,0.2,0
r_174,AI10074,0.2,0
r_93,AI14981,0.2,0
r_224,AI09509,0.25,0
r_375,AI03784,0.2,0
r_187,AI01358,0.25,0
r_160,AI10743,0.2,0
r_93,AI11419,0.25,0
r_503,AI02900,0.25,0
r_588,AI12053,0.2,0
r_561,AI03408,0.25,0
r_451,AI01969,0.2,0
r_375,AI05990,0.2,0
r_681,AI10026,0.5,1
r_588,AI04184,0.2,0
r_575,AI13157,0.25,0
r_575,AI03559,0.2,0
r_561,AI10363,0.25,0
r_58,AI11419,0.25,0
r_187,AI04181,0.2,0
r_58,AI04798,0.25,0
r_575,AI03816,0.25,0
r_503,AI12688,0.25,0
r_575,AI02233,0.2,0
r_89,AI10768,0.5,1
r_89,AI06459,0.25,0
r_539,AI08844,0.2,0
r_503,AI04504,0.25,0
r_406,AI06833,0.25,0
r_174,AI08214,0.25,0
r_656,AI03759,0.2,0
r_200,AI14733,0.2,0
r_375,AI05206,0.2,0
r_594,AI06738,0.25,0
r_111,AI09121,0.25,0
r_632,AI01139,0.2,0
r_89,AI14708,0.25,0
r_187,AI13985,0.25,0
r_562,AI05160,0.25,0
r_3011,AI01360,0.5,1
r_656,AI07855,0.25,0
r_588,AI07446,0.25,0
r_187,AI08085,0.2,0
r_632,AI14423,0.2,0
r_209,AI09674,0.25,0
r_588,AI12490,0.25,0
r_539,AI05891,0.25,0
r_566,AI14307,0.25,0
r_561,AI09720,0.2,0
r_588,AI00402,0.2,0
r_588,AI13350,0.25,0
r_2895,AI11781,0.5,1
r_599,AI14151,0.25,0
r_200,AI12490,0.25,0
r_134,AI05632,0.25,0
r_209,AI04492,0.25,0
r_588,AI02343,0.25,0
r_89,AI02431,0.2,0
r_575,AI03908,0.2,0
r_561,AI00082,0.25,0
r_594,AI12304,0.25,0
r_594,AI07541,0.2,0
r_1741,AI04200,0.5,1
r_673,AI13319,0.2,0
r_594,AI08143,0.25,0
r_588,AI07339,0.25,0
r_174,AI12634,0.25,0
r_132,AI08982,0.25,0
r_93,AI09894,0.2,0
r_451,AI06019,0.25,0
r_58,AI05798,0.25,0
r_656,AI12182,0.2,0
r_539,AI02057,0.25,0
r_12,AI14099,0.25,0
r_375,AI12363,0.25,0
r_561,AI14793,0.25,0
r_93,AI02792,0.2,0
r_187,AI03992,0.25,0
r_588,AI06363,0.2,0
r_224,AI11294,0.2,0
r_187,AI09929,0.25,0
r_503,AI07293,0.25,0
r_656,AI01360,0.5,1
r_656,AI14303,0.25,0
r_200,AI05603,0.25,0
r_632,AI06784,0.25,0
r_632,AI04214,0.2,0
r_224,AI07453,0.25,0
r_588,AI06784,0.25,0
r_673,AI09064,0.25,0
r_224,AI05850,0.25,0
r_209,AI13026,0.25,0
r_12,AI09773,0.2,0
r_561,AI01062,0.2,0
r_451,AI02054,0.5,1
r_594,AI11899,0.2,0
r_656,AI06440,0.2,0
r_566,AI13255,0.25,0
r_588,AI12590,0.25,0
r_594,AI06293,0.25,0
r_539,AI12015,0.2,0
r_224,AI08006,0.25,0
r_58,AI11072,0.25,0
r_134,AI12238,0.2,0
r_134,AI12680,0.25,0
r_89,AI01179,0.25,0
r_562,AI13619,0.25,0
r_406,AI08875,0.2,0
r_599,AI13197,0.25,0
r_346,AI13399,0.25,0
r_2940,AI08568,0.5,1
r_588,AI08790,0.2,0
r_174,AI08280,0.25,0
r_160,AI04065,0.25,0
r_561,AI07230,0.5,1
r_561,AI02736,0.2,0
r_375,AI12787,0.25,0
r_632,AI00100,0.2,0
r_93,AI02040,0.25,0
r_132,AI11569,0.25,0
r_134,AI04174,0.25,0
r_575,AI03949,0.25,0
r_89,AI09508,0.25,0
r_187,AI12386,0.25,0
r_93,AI02474,0.25,0
r_566,AI13165,0.2,0
r_375,AI07758,0.25,0
r_561,AI01228,0.2,0
r_58,AI02263,0.25,0
r_134,AI09288,0.25,0
r_134,AI01664,0.2,0
r_200,AI01026,0.2,0
r_58,AI05518,0.2,0
r_673,AI12108,0.25,0
r_656,AI09714,0.2,0
r_93,AI10209,0.2,0
r_632,AI08429,0.5,1
r_588,AI00126,0.2,0
r_89,AI05939,0.25,0
r_1702,AI05758,0.5,1
r_539,AI08099,0.25,0
r_89,AI09048,0.25,0
r_656,AI08080,0.25,0
r_187,AI01673,0.2,0
r_451,AI12384,0.25,0
r_89,AI08517,0.2,0
r_93,AI10463,0.25,0
r_656,AI10743,0.2,0
r_111,AI08571,0.2,0
r_594,AI10695,0.2,0
r_566,AI00373,0.2,0
r_111,AI05332,0.2,0
r_160,AI01175,0.2,0
r_200,AI00167,0.25,0
r_132,AI11233,0.25,0
r_111,AI03639,0.25,0
r_406,AI03424,0.25,0
r_93,AI08581,0.25,0
r_503,AI04622,0.2,0
r_768,AI06296,0.5,1
r_174,AI03370,0.25,0
r_134,AI07089,0.25,0
r_539,AI09436,0.2,0
r_12,AI12300,0.2,0
r_375,AI02212,0.2,0
r_132,AI12640,0.2,0
r_539,AI01033,0.25,0
r_656,AI10829,0.25,0
r_594,AI13870,0.2,0
r_2130,AI11781,0.5,1
r_503,AI08916,0.25,0
r_406,AI08097,0.2,0
r_187,AI05073,0.2,0
r_89,AI02417,0.2,0
r_93,AI06082,0.2,0
r_132,AI08174,0.2,0
r_406,AI06515,0.25,0
r_346,AI07731,0.25,0
r_209,AI11026,0.2,0
r_58,AI00194,0.25,0
r_160,AI00085,0.2,0
r_539,AI05990,0.2,0
r_539,AI00274,0.2,0
r_134,AI06365,0.2,0
r_209,AI00064,0.25,0
r_160,AI03411,0.25,0
r_375,AI11242,0.25,0
r_566,AI14423,0.2,0
r_1027,AI14063,0.5,1
r_2195,AI10587,0.5,1
r_594,AI01229,0.2,0
r_2638,AI03072,0.5,1
r_224,AI02431,0.2,0
r_673,AI02114,0.2,0
r_111,AI08458,0.25,0
r_187,AI11569,0.25,0
r_12,AI09211,0.25,0
r_566,AI01913,0.25,0
r_539,AI11987,0.2,0
r_673,AI09303,0.25,0
r_451,AI01534,0.25,0
r_58,AI02678,0.25,0
r_1741,AI08429,0.5,1
r_451,AI08819,0.2,0
r_588,AI05423,0.2,0
r_132,AI01981,0.2,0
r_134,AI06416,0.25,0
r_160,AI14402,0.2,0
r_599,AI06821,0.25,0
r_346,AI00810,0.2,0
r_575,AI05429,0.2,0
r_562,AI08819,0.2,0
r_224,AI04190,0.2,0
r_451,AI14849,0.25,0
r_111,AI12839,0.25,0
r_562,AI02590,0.25,0
r_224,AI06729,0.25,0
r_174,AI09290,0.25,0
r_539,AI12350,0.25,0
r_656,AI13458,0.25,0
r_566,AI05660,0.25,0
r_375,AI00208,0.2,0
r_209,AI06088,0.2,0
r_561,AI14775,0.25,0
r_200,AI05209,0.25,0
r_375,AI09383,0.25,0
r_566,AI03072,0.5,1
r_132,AI02299,0.25,0
r_134,AI00117,0.2,0
r_566,AI08519,0.2,0
r_588,AI08630,0.25,0
r_783,AI08383,0.5,1
r_566,AI02233,0.2,0
r_187,AI13728,0.2,0
r_503,AI11122,0.5,1
r_224,AI13969,0.25,0
r_12,AI08517,0.2,0
r_562,AI11507,0.25,0
r_209,AI05864,0.2,0
r_673,AI03498,0.25,0
r_224,AI14179,0.2,0
r_503,AI06474,0.2,0
r_575,AI12278,0.2,0
r_12,AI12772,0.2,0
r_562,AI03544,0.25,0
r_575,AI01175,0.2,0
r_561,AI09614,0.2,0
r_111,AI01173,0.25,0
r_375,AI12212,0.2,0
r_132,AI00761,0.2,0
r_451,AI11633,0.2,0
r_503,AI09896,0.25,0
r_656,AI11354,0.2,0
r_503,AI09761,0.25,0
r_375,AI12848,0.2,0
r_406,AI13728,0.2,0
r_209,AI05753,0.25,0
r_1774,AI13061,0.5,1
r_375,AI10551,0.5,1
r_594,AI08790,0.2,0
r_451,AI09232,0.2,0
r_539,AI09457,0.25,0
r_89,AI08904,0.2,0
r_174,AI09725,0.25,0
r_111,AI07855,0.25,0
r_562,AI03649,0.25,0
r_2940,AI09573,0.5,1
r_451,AI08182,0.25,0
r_566,AI11233,0.25,0
r_406,AI06784,0.25,0
r_562,AI09216,0.25,0
r_89,AI11171,0.25,0
r_632,AI02478,0.25,0
r_588,AI02904,0.25,0
r_187,AI04216,0.2,0
r_673,AI07049,0.25,0
r_89,AI11105,0.5,1
r_132,AI12212,0.2,0
r_187,AI11090,0.25,0
r_134,AI12243,0.2,0
r_58,AI02988,0.25,0
r_594,AI08278,0.25,0
r_58,AI05425,0.2,0
r_200,AI03649,0.25,0
r_89,AI00753,0.2,0
r_58,AI08581,0.25,0
r_224,AI02246,0.25,0
r_599,AI01162,0.2,0
r_346,AI03127,0.25,0
r_12,AI07201,0.25,0
r_134,AI13693,0.25,0
r_632,AI12926,0.25,0
r_451,AI02124,0.25,0
r_575,AI05342,0.2,0
r_209,AI14134,0.25,0
r_111,AI12029,0.25,0
r_160,AI12371,0.25,0
r_132,AI07606,0.2,0
r_58,AI10422,0.5,1
r_224,AI02403,0.2,0
r_200,AI11583,0.25,0
r_160,AI06821,0.25,0
r_406,AI08440,0.2,0
r_12,AI13146,0.25,0
r_1741,AI10648,0.5,1
